Human_GeneID	Human_Symbol	Horse_GeneID	Horse_Symbol
153572	IRX2	100071850	IRX2
153579	BTNL9	100066286	BTNL9
153642	ARSK	100073230	ARSK
153657	TTC23L	100053996	TTC23L
153769	SH3RF2	100071998	SH3RF2
153770	PLAC8L1	100071986	PLAC8L1
153830	RNF145	106781589	RNF145
153918	ZC2HC1B	100630474	ZC2HC1B
154007	SNRNP48	100061589	SNRNP48
154043	CNKSR3	100062058	CNKSR3
154075	SAMD3	100073081	SAMD3
154091	SLC2A12	100067746	SLC2A12
154141	MBOAT1	100066632	MBOAT1
154150	HDGFL1	111769286	LOC111769286
154197	PNLDC1	100058786	PNLDC1
154214	RNF217	100073006	RNF217
154215	NKAIN2	100067309	NKAIN2
154313	CFAP206	100065642	CFAP206
154661	RUNDC3B	100050178	RUNDC3B
154664	ABCA13	100066185	ABCA13
154743	SAMTOR	100070896	BMT2
154790	CLEC2L	100066231	CLEC2L
154791	FMC1	100066395	FMC1
154796	AMOT	100054069	AMOT
154810	AMOTL1	100067270	AMOTL1
154865	IQUB	100071512	IQUB
154881	KCTD7	100147567	KCTD7
155038	GIMAP8	100063176	GIMAP8
155054	ZNF425	100060670	ZNF425
155061	ZNF746	100061383	ZNF746
155185	AMZ1	100059978	AMZ1
155382	VPS37D	100061734	VPS37D
155435	RBM33	106783114	RBM33
155465	AGR3	100066130	AGR3
157285	PRAG1	100063503	PRAG1
157313	CDCA2	100059371	CDCA2
157378	TMEM65	100629528	TMEM65
157567	ANKRD46	100055980	ANKRD46
157570	ESCO2	100060754	ESCO2
157574	FBXO16	100061112	FBXO16
157638	LRATD2	106781014	LRATD2
157680	VPS13B	100055772	VPS13B
157724	SLC7A13	100055860	SLC7A13
157753	TMEM74	100056570	TMEM74
157769	FAM91A1	100057539	FAM91A1
157777	MCMDC2	100051971	MCMDC2
157807	CLVS1	100065933	CLVS1
157848	NKX6-3	100055502	NKX6-3
157869	SBSPON	100061205	SBSPON
157922	CAMSAP1	100068448	CAMSAP1
158067	AK8	100066634	AK8
158135	TTLL11	100071668	TTLL11
158158	RASEF	100055690	RASEF
158234	TRMT10B	100066293	TRMT10B
158297	SAXO1	100063500	SAXO1
158326	FREM1	100062297	FREM1
158358	BRD10	100059779	BRD10
158399	ZNF483	100058102	ZNF483
158401	SHOC1	100053749	SHOC1
158405	KIAA1958	100057130	KIAA1958
158427	TSTD2	100064552	TSTD2
158431	ZNF782	100062031	ZNF782
158471	PRUNE2	100063534	PRUNE2
158747	MOSPD2	100055695	MOSPD2
158763	ARHGAP36	100058309	ARHGAP36
158787	RIBC1	100061571	RIBC1
158798	AKAP14	100629400	AKAP14
158830	CXorf65	102150587	CXHXorf65
158835	AWAT2	100066473	AWAT2
158866	ZDHHC15	100059217	ZDHHC15
158880	USP51	100050479	USP51
158931	TCEAL6	100066870	TCEAL6
159013	CXorf38	100057199	CXHXorf38
159090	PABIR2	100054128	PABIR2
159195	USP54	100063948	USP54
159296	NKX2-3	100070479	NKX2-3
159371	SLC35G1	100071133	SLC35G1
159686	CFAP58	100069546	CFAP58
159963	SLC5A12	100057537	SLC5A12
159989	DEUP1	100058898	DEUP1
160140	C11orf65	100069779	C7H11orf65
160298	C11orf42	100054945	C7H11orf42
160335	TMTC2	100050838	TMTC2
160364	CLEC12A	100053711	CLEC12A
160419	C12orf50	100051136	C28H12orf50
160428	ALDH1L2	100053705	ALDH1L2
160492	LMNTD1	100068877	LMNTD1
160518	DENND5B	100069859	DENND5B
160728	SLC5A8	100146994	SLC5A8
160760	PPTC7	100058244	PPTC7
160762	CCDC63	100058114	CCDC63
160777	CCDC60	100054163	CCDC60
160851	DGKH	100060528	DGKH
160857	CCDC122	100051190	CCDC122
160897	GPR180	100059006	GPR180
161145	TMEM229B	100146945	TMEM229B
161176	SYNE3	100053652	SYNE3
161198	CLEC14A	100060344	CLEC14A
161247	FITM1	100051851	FITM1
161253	REM2	100146499	REM2
161291	TMEM30B	100060966	TMEM30B
161357	MDGA2	100064457	MDGA2
161394	SAMD15	100147339	SAMD15
161424	NOP9	100054451	NOP9
161436	EML5	100052869	EML5
161514	TBC1D21	100051924	TBC1D21
161582	DNAAF4	100054782	DNAAF4
161742	SPRED1	100057517	SPRED1
161753	CIMAP1C	100061503	CIMAP1C
161829	EXD1	100056998	EXD1
161882	ZFPM1	111772821	ZFPM1
161931	ADAD2	100070132	ADAD2
162073	ITPRIPL2	111767546	ITPRIPL2
162239	ZFP1	100068849	ZFP1
162394	SLFN5	100071635	SLFN5
162417	NAGS	100051467	NAGS
162427	RETREG3	100065999	RETREG3
162461	TMEM92	100056325	TMEM92
162466	PHOSPHO1	100055957	PHOSPHO1
162514	TRPV3	100072667	TRPV3
162515	SLC16A11	100072930	SLC16A11
162517	FBXO39	100072742	FBXO39
162540	SPPL2C	100146935	SPPL2C
162605	KRT28	100067557	KRT28
162681	C18orf54	100070157	C8H18orf54
162972	ZNF550	102149978	ZNF550
162979	ZNF296	100065573	ZNF296
163033	ZNF579	100056449	ZNF579
163071	ZNF114	100053528	ZNF114
163259	DENND2C	100059428	DENND2C
163351	GBP6	100051962	GBP6
163404	PLPPR5	100056696	PLPPR5
163479	FNDC7	100060739	FNDC7
163486	DENND1B	100061134	DENND1B
163589	TDRD5	100050707	TDRD5
163732	CITED4	111771277	CITED4
163747	CIMAP2	100060286	CIMAP2
163778	SPRR4	106783172	SPRR4
163782	KANK4	100070416	KANK4
163786	SASS6	100050537	SASS6
163859	SDE2	100054411	SDE2
163933	FAM43B	111772427	FAM43B
164091	PAQR7	100071257	PAQR7
164127	CCDC185	100070594	CCDC185
164153	UBL4B	100062023	UBL4B
164312	LRRN4	100065513	LRRN4
164395	TTLL9	100068497	TTLL9
164592	CCDC116	100057302	CCDC116
164633	CABP7	100064266	CABP7
164656	TMPRSS6	100069647	TMPRSS6
164668	APOBEC3H	100070262	APOBEC3H
164714	TTLL8	102147496	TTLL8
164781	DAW1	100062755	DAW1
164832	LONRF2	100059675	LONRF2
165055	CCDC138	100060195	CCDC138
165100	TEX44	100064263	TEX44
165186	TOGARAM2	100070922	TOGARAM2
165215	FAM171B	100054234	FAM171B
165257	C1QL2	100049893	C1QL2
165545	DQX1	100069025	DQX1
165631	PARP15	100070587	PARP15
165679	SPTSSB	100630248	SPTSSB
165829	GPR156	100070872	GPR156
165904	XIRP1	100055451	XIRP1
165918	RNF168	100069836	RNF168
166012	CHST13	111768279	CHST13
166336	PRICKLE2	100049951	PRICKLE2
166348	KBTBD12	100053890	KBTBD12
166378	AFG2A	100063769	AFG2A
166379	BBS12	100072131	BBS12
166614	DCLK2	100062533	DCLK2
166647	ADGRA3	100068039	ADGRA3
166752	FREM3	100071126	FREM3
166815	TIGD2	102149772	TIGD2
166824	RASSF6	100055761	RASSF6
166863	RBM46	100069685	RBM46
166929	SGMS2	100072971	SGMS2
166968	MIER3	100061620	MIER3
166979	CDC20B	100062460	CDC20B
167153	TENT2	100065390	TENT2
167227	DCP2	100073182	DCP2
167359	NIM1K	100052865	NIM1K
167410	LIX1	100073221	LIX1
167465	ZNF366	100073296	ZNF366
167555	FAM151B	100073258	FAM151B
167681	PRSS35	100065435	PRSS35
167691	LCA5	100065273	LCA5
167838	TXLNB	100065428	TXLNB
168002	DACT2	100054531	DACT2
168090	C6orf118	100056561	C31H6orf118
168391	GALNTL5	100064586	GALNTL5
168451	THAP5	100070659	THAP5
168544	ZNF467	100147381	ZNF467
168667	BMPER	100070275	BMPER
168850	ZNF800	100056562	ZNF800
168975	CNBD1	100055345	CNBD1
169026	SLC30A8	100056898	SLC30A8
169044	COL22A1	100069427	COL22A1
169200	TMEM64	100053232	TMEM64
169270	ZNF596	100629636	ZNF596
169355	IDO2	100056686	IDO2
169436	STKLD1	100147300	STKLD1
169522	KCNV2	100050985	KCNV2
169611	OLFML2A	100070961	OLFML2A
169693	TMEM252	100057169	TMEM252
169714	QSOX2	102147928	QSOX2
169792	GLIS3	100051202	GLIS3
169841	ZNF169	100059949	ZNF169
169966	TENT5D	100072545	TENT5D
170082	TCEANC	100050408	TCEANC
170261	ZCCHC12	100053678	ZCCHC12
170371	TMEM273	100629963	TMEM273
170384	FUT11	100064013	FUT11
170392	OIT3	100063685	OIT3
170394	PWWP2B	100051318	PWWP2B
170463	SSBP4	100147538	SSBP4
170591	S100Z	100073276	S100Z
170690	ADAMTS16	100071544	ADAMTS16
170691	ADAMTS17	100056538	ADAMTS17
170692	ADAMTS18	100069320	ADAMTS18
170712	COX7B2	100629332	COX7B2
170825	GSX2	100054004	GSX2
170850	KCNG3	100069330	KCNG3
170961	ANKRD24	100146929	ANKRD24
171017	ZNF384	100059879	ZNF384
171019	ADAMTS19	100072998	ADAMTS19
171023	ASXL1	100053850	ASXL1
171024	SYNPO2	100064021	SYNPO2
171177	RHOV	100146490	RHOV
171425	CLYBL	100061336	CLYBL
171568	POLR3H	100055847	POLR3H
171586	ABHD3	100060329	ABHD3
192134	B3GNT6	100146508	B3GNT6
192666	KRT24	100067626	KRT24
192668	CYS1	102149884	CYS1
192669	AGO3	100069387	AGO3
192683	SCAMP5	100061807	SCAMP5
195827	PRXL2C	100062308	PRXL2C
195828	ZNF367	100062623	ZNF367
196051	PLPP4	100065462	PLPP4
196074	METTL15	100072431	METTL15
196374	KRT78	100147555	KRT78
196383	RILPL2	100060900	RILPL2
196385	DNAH10	100061177	DNAH10
196394	AMN1	100069892	AMN1
196410	TMT1B	100051234	TMT1B
196441	ZFC3H1	100064600	ZFC3H1
196463	PLBD2	100056432	PLBD2
196483	EEF2KMT	100070021	EEF2KMT
196500	PIANP	100052384	PIANP
196513	DCP1B	100055722	DCP1B
196527	ANO6	100055262	ANO6
196528	ARID2	100055426	ARID2
196541	METTL21C	100051046	METTL21C
196740	VSTM4	100063099	VSTM4
196883	ADCY4	100054305	ADCY4
196996	GRAMD2A	100063817	GRAMD2A
197131	UBR1	100056497	UBR1
197257	LDHD	100055206	LDHD
197258	FCSK	100054844	FCSK
197259	MLKL	100068748	MLKL
197322	ACSF3	100051639	ACSF3
197335	WDR90	100066920	WDR90
197358	NLRC3	100069521	NLRC3
197370	NSMCE1	100066837	NSMCE1
197407	ZNF48	100629627	ZNF48
198437	LKAAEAR1	100146679	LKAAEAR1
199720	GGN	111775188	GGN
199731	CADM4	100070257	CADM4
199746	U2AF1L4	100051464	U2AF1L4
199786	NIBAN3	100147252	NIBAN3
199857	ALG14	100058111	ALG14
199920	FYB2	100059611	FYB2
199953	TMEM201	100057527	TMEM201
199964	TMEM61	100060256	TMEM61
199990	FAAP20	100064187	FAAP20
200035	NUDT17	100065696	NUDT17
200081	TXLNA	100056006	TXLNA
200150	PLD5	100060872	PLD5
200159	SPMIP3	100630333	SPMIP3
200162	SPAG17	100059849	SPAG17
200172	SLFNL1	100067944	SLFNL1
200186	CRTC2	100056571	CRTC2
200312	RNF215	100063936	RNF215
200424	TET3	100057820	TET3
200504	GKN2	100061407	GKN2
200523	SPMIP9	100052694	SPMIP9
200558	APLF	100061683	APLF
200576	PIKFYVE	100066445	PIKFYVE
200634	KRTCAP3	100071187	KRTCAP3
200726	FAM237A	106781929	FAM237A
200728	TMEM17	100051809	TMEM17
200734	SPRED2	100062947	SPRED2
200844	CFAP20DC	100057486	CFAP20DC
200845	KCTD6	100050505	KCTD6
200894	ARL13B	100072908	ARL13B
200931	SLC51A	100069957	SLC51A
200933	FBXO45	100069808	FBXO45
200958	MUC20	100070072	MUC20
201134	CEP112	100053434	CEP112
201140	DHRS7C	100073077	DHRS7C
201161	CENPV	100073145	CENPV
201163	FLCN	100052790	FLCN
201176	ARHGAP27	100050074	ARHGAP27
201181	ZNF385C	100066372	ZNF385C
201191	SAMD14	102150316	SAMD14
201229	LYRM9	100629155	LYRM9
201232	SLC16A13	100072927	SLC16A13
201255	LRRC45	100049808	LRRC45
201266	SLC39A11	100052800	SLC39A11
201292	TRIM65	100059306	TRIM65
201294	UNC13D	100059416	UNC13D
201305	SPNS3	100072721	SPNS3
201456	FBXO15	100061530	FBXO15
201501	ZBTB7C	100053521	ZBTB7C
201595	STT3B	100057241	STT3B
201625	DNAH12	100050892	DNAH12
201626	PDE12	100058532	PDE12
201627	DENND6A	100058359	DENND6A
201633	TIGIT	100071301	TIGIT
201780	SLC10A4	100061200	SLC10A4
201798	TIGD4	102148728	TIGD4
201799	TMEM154	100629231	TMEM154
201895	SMIM14	100064096	SMIM14
201931	TMEM192	100068165	TMEM192
201965	RWDD4	100058620	RWDD4
201973	PRIMPOL	100058061	PRIMPOL
202018	TAPT1	100068801	TAPT1
202052	DNAJC18	100062083	DNAJC18
202151	RANBP3L	100067588	RANBP3L
202243	CCDC125	100055798	CCDC125
202309	GAPT	100060771	GAPT
202333	CMYA5	100073263	CMYA5
202374	STK32A	100071924	STK32A
202500	TCTE1	100067816	TCTE1
202559	KHDRBS2	100056966	KHDRBS2
203062	TSNARE1	100054312	TSNARE1
203074	PRSS55	100061967	PRSS55
203076	C8orf74	100062105	C2H8orf74
203100	HTRA4	100058701	HTRA4
203111	ERICH5	100060072	ERICH5
203190	LGI3	100056797	LGI3
203197	TMEM268	100049971	TMEM268
203238	CCDC171	100062718	CCDC171
203245	NAIF1	100067073	NAIF1
203259	FAM219A	100068639	FAM219A
203427	SLC25A43	100059141	SLC25A43
203430	RTL3	100072624	RTL3
203447	NRK	100054959	NRK
203523	ZNF449	100057349	ZNF449
203547	VMA21	111771653	VMA21
204219	CERS3	100050135	CERS3
204851	HIPK1	100059354	HIPK1
205147	AMER3	100068013	AMER3
205327	C2orf69	100070882	C18H2orf69
205428	DIPK2A	100061814	DIPK2A
205564	SENP5	100069684	SENP5
205717	USF3	100061258	USF3
205860	TRIML2	100055154	TRIML2
206338	LVRN	100073155	LVRN
206412	C6orf163	100629691	C10H6orf163
219285	SAMD9L	100061825	SAMD9L
219287	AMER2	100058692	AMER2
219333	USP12	100060694	USP12
219402	MTIF3	100051262	MTIF3
219409	GSX1	100061375	GSX1
219469	OR8H1	106781413	OR8H1
219479	OR8U3	100065549	OR8U3
219527	LRRC55	100066848	LRRC55
219537	SMTNL1	100066850	SMTNL1
219557	TEX47	100050533	TEX47
219623	TMEM26	100062831	TMEM26
219654	ZCCHC24	100073019	ZCCHC24
219670	ENKUR	100055627	ENKUR
219681	ARMC3	100066680	ARMC3
219699	UNC5B	100072764	UNC5B
219736	STOX1	100072657	STOX1
219738	FAM241B	100063315	FAM241B
219743	TYSND1	100072712	TYSND1
219770	GJD4	100059283	GJD4
219771	CCNY	100630074	CCNY
219790	RTKN2	100072391	RTKN2
219793	TBATA	100072751	TBATA
219854	TMEM218	100064265	TMEM218
219855	SLC37A2	100072304	SLC37A2
219899	TBCEL	100071538	TBCEL
219902	TLCD5	100063446	TLCD5
219952	OR6Q1	100067155	OR6Q1
219960	OR10Q1	100067372	OR10Q1
219988	PATL1	100058878	PATL1
219990	OOSP2	100061090	OOSP2
220001	VWCE	100059568	VWCE
220002	CYB561A3	100059672	CYB561A3
220032	GDPD4	100063304	GDPD4
220042	DDIAS	100051077	DDIAS
220047	CCDC83	100050777	CCDC83
220064	LTO1	100630094	LTO1
220081	ERICH6B	100629694	ERICH6B
220082	CBY2	100050820	CBY2
220107	DLEU7	100050020	DLEU7
220108	FAM124A	100053842	FAM124A
220134	SKA1	100069517	SKA1
220136	CFAP53	100053812	CFAP53
220164	DOK6	100051970	DOK6
220213	OTUD1	106782759	OTUD1
220323	OAF	100071480	OAF
220359	TIGD3	102148010	TIGD3
220388	CCDC89	100061274	CCDC89
220416	LRRC63	100058401	LRRC63
220441	RNF152	100050623	RNF152
220929	ZNF438	100062871	ZNF438
220963	SLC16A9	100062703	SLC16A9
220965	FAM13C	100062666	FAM13C
220972	MARCHF8	100062110	MARCHF8
220988	HNRNPA3	100066794	HNRNPA3
221002	RASGEF1A	100050134	RASGEF1A
221035	REEP3	100072463	REEP3
221037	JMJD1C	100072442	JMJD1C
221061	FAM171A1	100068712	FAM171A1
221074	SLC39A12	100056009	SLC39A12
221078	NSUN6	100055930	NSUN6
221079	ARL5B	100068038	ARL5B
221091	LRRN4CL	100063731	LRRN4CL
221092	HNRNPUL2	102150678	HNRNPUL2
221120	ALKBH3	100055568	ALKBH3
221143	EEF1AKMT1	100054691	EEF1AKMT1
221150	SKA3	100055242	SKA3
221154	MICU2	100055452	MICU2
221178	SPATA13	100058228	SPATA13
221184	CPNE2	100052074	CPNE2
221188	ADGRG5	100062576	ADGRG5
221223	CES5A	100061520	CES5A
221264	AK9	100066700	AK9
221301	CALHM4	100072689	CALHM4
221302	ZUP1	100067070	ZUP1
221303	FAM162B	100147458	FAM162B
221336	BEND6	100069928	BEND6
221391	OPN5	100055886	OPN5
221395	ADGRF5	100068417	ADGRF5
221400	TDRD6	100068352	TDRD6
221409	SPATS1	100067918	SPATS1
221421	RSPH9	100067560	RSPH9
221472	FGD2	100064178	FGD2
221476	PI16	100053848	PI16
221477	C6orf89	100064123	C20H6orf89
221481	ARMC12	100053594	ARMC12
221504	ZBTB9	100061718	ZBTB9
221527	ZBTB12	100147476	ZBTB12
221687	RNF182	102149432	RNF182
221749	PXDC1	100058493	PXDC1
221785	ZSCAN25	100067020	ZSCAN25
221786	FAM200A	100147118	FAM200A
221806	VWDE	100065013	VWDE
221833	SP8	111773189	SP8
221895	JAZF1	100069491	JAZF1
221914	GPC2	100146435	GPC2
221927	BRAT1	100058937	BRAT1
222008	VSTM2A	100067567	VSTM2A
222234	FAM185A	100058154	FAM185A
222235	FBXL13	100058236	FBXL13
222236	NAPEPLD	100050247	NAPEPLD
222256	CDHR3	100059168	CDHR3
222389	BEND7	100069127	BEND7
222487	ADGRG3	100062648	ADGRG3
222537	HS3ST5	100066938	HS3ST5
222545	GPRC6A	100067090	GPRC6A
222546	RFX6	100072753	RFX6
222553	SLC35F1	100072817	SLC35F1
222584	FAM83B	100069643	FAM83B
222658	KCTD20	100053696	KCTD20
222659	PXT1	106782287	PXT1
222662	LHFPL5	100063366	LHFPL5
222663	SCUBE3	100629959	SCUBE3
222696	ZSCAN23	100061358	ZSCAN23
222826	FAM217A	100050515	FAM217A
222865	TMEM130	100063055	TMEM130
222950	NYAP1	100067349	NYAP1
222962	SLC29A4	100147021	SLC29A4
222967	RSPH10B	100059180	RSPH10B
223075	ITPRID1	106783047	ITPRID1
223082	ZNRF2	106783045	ZNRF2
223117	SEMA3D	100058327	SEMA3D
225689	MAPK15	100146864	MAPK15
245711	SPDYA	100054830	SPDYA
245806	VGLL2	100146873	VGLL2
245812	CNPY4	100068717	CNPY4
245927	DEFB113	111769163	DEFB113
245937	DEFB124	111769975	DEFB124
245939	DEFB128	106782419	DEFB128
245972	ATP6V0D2	100049996	ATP6V0D2
245973	ATP6V1C2	100057005	ATP6V1C2
246176	GAS2L2	100071581	GAS2L2
246184	CDC26	100053266	CDC26
246213	SLC17A8	100052766	SLC17A8
246269	AFG1L	100066538	AFG1L
246329	STAC3	100050186	STAC3
246330	PELI3	100052587	PELI3
246778	IL27	100066317	IL27
252969	NEIL2	100065246	NEIL2
252983	STXBP4	100056587	STXBP4
252995	FNDC5	100146454	FNDC5
253012	HEPACAM2	100061854	HEPACAM2
253017	TECRL	100066162	TECRL
253143	PRR14L	100062987	PRR14L
253152	EPHX4	100051576	EPHX4
253190	SERHL2	100071013	SERHL2
253260	RICTOR	100066797	RICTOR
253314	EIF4E1B	100068758	EIF4E1B
253430	IPMK	100072153	IPMK
253461	ZBTB38	100051476	ZBTB38
253512	SLC25A30	100059040	SLC25A30
253558	LCLAT1	100070805	LCLAT1
253559	CADM2	100069765	CADM2
253635	GPATCH11	100054325	GPATCH11
253639	ZNF620	100067885	ZNF620
253714	MMS22L	100066022	MMS22L
253738	EBF3	100053190	EBF3
253769	WDR27	100053367	WDR27
253782	CERS6	100052305	CERS6
253827	MSRB3	100057339	MSRB3
253832	ZDHHC20	100055368	ZDHHC20
253935	ANGPTL5	100068749	ANGPTL5
253943	YTHDF3	100065448	YTHDF3
253959	RALGAPA1	100058175	RALGAPA1
253980	KCTD13	100065972	KCTD13
253982	ASPHD1	100065947	ASPHD1
254013	ETFBKMT	100069875	ETFBKMT
254042	METAP1D	100053063	METAP1D
254048	UBN2	100066480	UBN2
254050	LRRC43	100060035	LRRC43
254065	BRWD3	100071730	BRWD3
254102	EHBP1L1	100057282	EHBP1L1
254122	SNX32	100051682	SNX32
254158	CXorf58	100060166	CXHXorf58
254170	FBXO33	100061051	FBXO33
254173	TTLL10	100066228	TTLL10
254225	RNF169	100064984	RNF169
254228	CALHM5	100066978	CALHM5
254251	LCORL	100068577	LCORL
254394	MCM9	100072839	MCM9
254427	PROSER2	100056892	PROSER2
254439	C11orf86	106781475	C12H11orf86
254528	MEIOB	100067958	MEIOB
254531	LPCAT4	100071891	LPCAT4
254773	LYG2	100050656	LYG2
254827	NAALADL2	100064889	NAALADL2
254887	ZDHHC23	100071344	ZDHHC23
254956	MORN5	100071642	MORN5
255022	CALHM1	100069751	CALHM1
255027	MPV17L	100630548	MPV17L
255043	TMEM86B	100055488	TMEM86B
255061	TAC4	100630394	TAC4
255101	CFAP65	100058974	CFAP65
255104	TMCO4	100071888	TMCO4
255119	CFAP299	100051893	CFAP299
255189	PLA2G4F	100071016	PLA2G4F
255231	MCOLN2	100052719	MCOLN2
255239	ANKK1	100054819	ANKK1
255252	LRRC57	100056674	LRRC57
255349	LHFPL7	100146468	LHFPL7
255374	MBLAC1	100068735	MBLAC1
255394	TCP11L2	100068464	TCP11L2
255426	RASGEF1C	100058006	RASGEF1C
255488	RNF144B	100052124	RNF144B
255743	NPNT	100073038	NPNT
255758	DYNLT2B	100629763	DYNLT2B
255762	PDZD9	100058758	PDZD9
255798	SMCO1	100060285	SMCO1
255919	CNEP1R1	100630817	CNEP1R1
255928	SYT14	100056174	SYT14
255967	PAN3	100061907	PAN3
256006	ANKRD31	100073283	ANKRD31
256076	COL6A5	100064173	COL6A5
256158	HMCN2	100069798	HMCN2
256297	PTF1A	100066521	PTF1A
256309	CCDC110	100057171	CCDC110
256329	LMNTD2	100055604	LMNTD2
256364	EML3	100063522	EML3
256380	SCML4	100072084	SCML4
256394	SERPINA11	102149028	SERPINA11
256471	MFSD8	100071884	MFSD8
256472	TMEM151A	100058181	TMEM151A
256586	LYSMD2	100629473	LYSMD2
256643	BCLAF3	100058722	BCLAF3
256646	NUTM1	100058132	NUTM1
256691	MAMDC2	100056213	MAMDC2
256714	MAP7D2	100058804	MAP7D2
256933	NPB	111775559	NPB
256949	KANK3	102148138	KANK3
256957	HEATR9	100147134	HEATR9
256979	SUN3	100066102	SUN3
256987	SERINC5	100073260	SERINC5
257044	CATSPERE	100062241	CATSPERE
257062	CATSPERD	100065076	CATSPERD
257106	ARHGAP30	100066336	ARHGAP30
257144	GCSAM	100071535	GCSAM
257160	RNF214	100062759	RNF214
257169	C9orf43	100052548	C25H9orf43
257177	CFAP126	100066452	CFAP126
257194	NEGR1	100053464	NEGR1
257236	CFAP184	100070323	CFAP184
257240	KLHL34	100147609	KLHL34
257313	UTS2B	100059874	UTS2B
257364	SNX33	100050956	SNX33
257397	TAB3	100051087	TAB3
259173	ALS2CL	100147424	ALS2CL
259217	HSPA12A	100067692	HSPA12A
259230	SGMS1	100062484	SGMS1
259232	NALCN	100062714	NALCN
259236	TMIE	100065097	TMIE
259239	WFDC11	102149639	WFDC11
259266	ASPM	100060893	ASPM
259282	BOD1L1	100056054	BOD1L1
259307	IL4I1	100147304	IL4I1
260425	MAGI3	100064709	MAGI3
260436	FDCSP	111772689	FDCSP
261729	STEAP2	100050610	STEAP2
261734	NPHP4	100059842	NPHP4
266675	BEST4	100052813	BEST4
266722	HS6ST3	100146646	HS6ST3
266727	MDGA1	100054042	MDGA1
266743	NPAS4	100052469	NPAS4
267002	PGBD2	102148504	PGBD2
280636	SELENOH	100066533	SELENOH
282679	AQP11	100063181	AQP11
282809	POC1B	100063173	POC1B
282966	C10orf53	100051600	C1H10orf53
282973	JAKMIP3	100051599	JAKMIP3
282974	STK32C	100051389	STK32C
282991	BLOC1S2	100060519	BLOC1S2
282996	RBM20	100068916	RBM20
283078	MKX	100065010	MKX
283111	OR51V1	100068878	OR51V1
283129	MAJIN	100056117	MAJIN
283130	SLC25A45	100051398	SLC25A45
283208	P4HA3	100065260	P4HA3
283209	PGM2L1	100052026	PGM2L1
283212	KLHL35	100064622	KLHL35
283219	KCTD21	100062932	KCTD21
283234	CCDC88B	100147442	CCDC88B
283237	TTC9C	100146759	TTC9C
283238	SLC22A24	100060388	SLC22A24
283248	RCOR2	100049945	RCOR2
283254	HARBI1	100057237	HARBI1
283349	RASSF3	100051721	RASSF3
283358	B4GALNT3	100056854	B4GALNT3
283373	ANKRD52	100059440	ANKRD52
283375	SLC39A5	100052215	SLC39A5
283377	SPRYD4	100059733	SPRYD4
283383	ADGRD1	100062695	ADGRD1
283385	MORN3	100058584	MORN3
283417	DPY19L2	100070355	DPY19L2
283420	CLEC9A	100062337	CLEC9A
283431	GAS2L3	100052872	GAS2L3
283446	MYO1H	100066688	MYO1H
283450	HECTD4	100056981	HECTD4
283459	GATC	100050323	GATC
283464	GXYLT1	100054009	GXYLT1
283471	TMPRSS12	100060327	TMPRSS12
283489	CHAMP1	100069305	CHAMP1
283537	SLC46A3	100062949	SLC46A3
283554	GPR137C	100054651	GPR137C
283576	ZDHHC22	100058967	ZDHHC22
283578	TMED8	100059164	TMED8
283600	SLC25A47	100055374	SLC25A47
283629	TSSK4	100051378	TSSK4
283635	FAM177A1	100050727	FAM177A1
283638	CEP170B	100146942	CEP170B
283643	TEDC1	100147439	TEDC1
283659	PRTG	100069087	PRTG
283677	REC114	100062891	REC114
283742	FAM98B	100071589	FAM98B
283807	FBXL22	100053985	FBXL22
283847	TERB1	100629543	TERB1
283849	EXOC3L1	100053074	EXOC3L1
283897	C16orf54	100063884	C13H16orf54
283927	NUDT7	100069343	NUDT7
283953	TMEM114	100070199	TMEM114
283985	FADS6	100060278	FADS6
283991	UBALD2	102147753	UBALD2
284004	HEXD	100056795	HEXD
284021	MILR1	100064249	MILR1
284040	CDRT4	100073134	CDRT4
284058	KANSL1	100054597	KANSL1
284067	CFAP97D1	100630387	CFAP97D1
284071	MEIOC	100064461	MEIOC
284098	PIGW	106780841	PIGW
284110	GSDMA	100054598	GSDMA
284111	SLC13A5	100060798	SLC13A5
284114	TMEM102	100061842	TMEM102
284129	SLC26A11	100056450	SLC26A11
284131	ENDOV	100056365	ENDOV
284161	GDPD1	100057236	GDPD1
284217	LAMA1	100059860	LAMA1
284252	KCTD1	100064531	KCTD1
284273	PTGR3	100061958	PTGR3
284297	SSC5D	100072730	SSC5D
284338	PRR19	100065213	PRR19
284339	TMEM145	100147203	TMEM145
284340	CXCL17	100629292	CXCL17
284346	ZNF575	100070189	ZNF575
284348	LYPD5	100147197	LYPD5
284349	ZNF283	100070361	ZNF283
284352	PPP1R37	102150900	PPP1R37
284353	NKPD1	106781861	NKPD1
284366	KLK9	100067196	KLK9
284403	WDR62	100060345	WDR62
284417	TMEM150B	100055654	TMEM150B
284418	GARIN5B	100629624	GARIN5B
284422	SMIM24	102148715	SMIM24
284427	SLC25A41	100065653	SLC25A41
284434	NWD1	100069920	NWD1
284439	SLC25A42	100069638	SLC25A42
284451	CIMAP1D	100147120	CIMAP1D
284467	TAFA3	100064065	TAFA3
284486	THEM5	100060159	THEM5
284611	EEIG2	100057881	EEIG2
284615	ANKRD34A	100065323	ANKRD34A
284654	RSPO1	100054745	RSPO1
284656	EPHA10	100069107	EPHA10
284680	SPATA46	100058713	SPATA46
284695	ZNF326	100061229	ZNF326
284697	BTBD8	100060067	BTBD8
284716	RIMKLA	100067475	RIMKLA
